,ulasan,rating,Label,clean_teks
593,selama transaksi aman jika kendala responnya cepat tanggapi. tdk pengalaman sy lapak lain. trmksh,5,1,transaksi aman kendala responnya cepat tanggap alam sy lapak trmksh
594,"opsi pengiriman buruk, dipilih otomatis sistem, pengiriman jakarta - jawa tengah makan waktu 10 hari, parah nih aplikasi, penyelesaian masalah buruk. enakan beli shopee bro",1,0,opsi kirim buruk pilih otomatis sistem kirim jakarta jawa makan parah nih aplikasi selesai buruk enak beli shopee bro
595,sekarang pengiriman bebas ongkir pulau jawa pontianak lama estimasi sampainya (hampir seminggu). biasanya 4-5 hari sampai.,4,1,kirim bebas ongkir pulau jawa pontianak estimasi sampai minggu
596,"terkait diskon war jam 14:00 wib perlu adakan, belum jam 14:00 kejar diskonnya selesai.dan blm jam 14:00 barangnya habis. tks",1,0,kait diskon war jam wib adakan jam kejar diskon selesaidan blm jam barang habis tks
597,"fix putuskan bulan desember saya terakhir jualan tokped, biaya layanan makin mahal.. goodbye tokped.. trus makin banyak aja anehnya, seller power merchant, power merchant pro, sekarang plus, lama lama plus pro super pro super plus kayaknya, hehehee",1,0,fix putus desember jual tokped biaya layan mahal goodbye tokped trus aja aneh seller power merchant power merchant pro plus plus pro super pro super plus kayak hehehee
598,"gak rekomendasi ambil kurir gratis ongkir, udah 4 hari barang jakarta, terus mau di kirim kapan? cuma oper kurir tadinya id express jadi lion, tau gitu aku ambil reguler aja bayar masalah gini kecewa berat.",1,0,gak rekomendasi ambil kurir gratis ongkir udah barang jakarta kirim oper kurir id express lion tau gitu ambil reguler aja bayar gin kecewa berat
599,"update nya maksa,, gak update gak pakai aplikasi memang berat 10 ton, makin di update makin berat parah, sebentar"" error...!!!",1,0,update nya maksa gak update gak pakai aplikasi berat ton update berat parah sebentar error
600,"tokped sekarang terlalu banyak scam yg nawarin barang yg sama overpriced, buat algoritma toko yg pakai foto barang toko dengan kemiripan diatas 50% penawarannya diblokir",1,0,tokped scam nawarin barang overpriced algoritma toko pakai foto barang toko mirip atas tawar blokir
601,"kurir rekomendasi layanan paling tdk berguna tokped, bukannya lebih cepat malah lebih lama. sangat mengecewakan",1,0,kurir rekomendasi layan guna tokped cepat kecewa
602,"kalau orderan akan dibatalkan sistem diperkirakan melanggar s/k, harusnya dilakukan cekout berhasil. jadi pesan ""tidak cekout karena...bla..bla..bla"". kita kecele..😔",2,0,order batal sistem langgar sk cekout hasil pesan cekout karenablablabla kecele
603,"mau donlot tokped, pastikan saudara serumah tdk memakai aplikasi ini, anda tinggal kos/kontrakan, pastikan org2 kos tdk pakai aplikasi ini. krna vocher2 yg dapatkan akan kita gunakan entah aneh sekali tokped ngasih vocher, pas dipakai transaksi dibatalkan. mencurigakan mohon maaf aplikasingk saya hapus aja ,",1,0,donlot tokped pasti saudara rumah pakai aplikasi tinggal koskontrakan pasti org kos pakai aplikasi krna vocher dapat aneh tokped ngasih vocher pas pakai transaksi batal curiga mohon maaf aplikasingk hapus aja
604,promo beras 10 10 5 kg harga rp 20 ribu promo konten yg sesuai kenyataan. waktu kurang 1 menit barang uda habis ongkir rp 37.500 ongkir ama barang nya mahal ongkir nya.,1,0,promo beras kg harga rp ribu promo konten sesuai nyata menit barang uda habis ongkir rp ongkir ama barang nya mahal ongkir nya
605,"aplikasi tolopedia selalu hati, mantap 🤩🤩, saya kurang kusa, waktu memesankan barang, knp yah, di batalkan sendiri, di perbaiki lagi, pokoknta tokopedia mantap, rosssooo 💪",5,1,aplikasi tolopedia hati mantap kusa mesan barang yah batal baik pokoknta tokopedia mantap rosssooo
606,"kasih bintang 3 atas bantuannya selama ini, pengembangannya turut prihatin, segi layanan berbelit, tidak aplikasi lain, untuk voucher lainnya tidak",2,0,kasih bintang bantu kembang prihatin segi layan belit aplikasi voucher
607,"pengguna tokopedia,sebaiknya berhati² berbelanja tokopedia,dikarekan membeli hp malah kotak hp kosong dikirimkan penjual,dan memakai bukti video unboxing,tapi percuma,dan merugikan pembeli nya,berhati2 berbelanja sini,sebaik nya pindah shopee yang lain,tidak aman",1,0,guna tokopediasebaiknya hati belanja tokopediadikarekan beli hp kotak hp kosong kirim penjualdan pakai bukti video unboxingtapi percumadan rugi beli nyaberhati belanja sinisebaik nya pindah shopee laintidak aman
608,"buruk sekali, katanya pengguna baru beli barang cuma 1k pas udah pesan ""maaf belum memenuhi persyarat"" pengiriman barang batasi yang deket, mending di shoppe amanah gak tipu tipu pengguna baru gratis ongkir real no fake fake kayak tokopedia buruk banget",1,0,buruk guna beli barang k pas udah pesan maaf penuh syarat kirim barang batas deket mending shoppe amanah gak tipu tipu guna gratis ongkir real no fake fake kayak tokopedia buruk banget
609,"mulai kecewa dgn tokopedia, member diamond katanya prioritas tokopedia care nyatany cs sangat slowrespon menangani masalah. udah gitu langganan plus sblmny gratis ongkir dapet instant kurir/sameday skrg kalo mau instant/sameday bayar lagi.",2,0,kecewa dgn tokopedia member diamond prioritas tokopedia care nyatany cs slowrespon tangan udah gitu langgan plus sblmny gratis ongkir dapet instant kurirsameday skrg kalo instantsameday bayar
610,"aplikasi terbaik! lebih suka si oren alias shopee, pelayanan disini kayak jaringan dinasa alias cepet. kayak shopee pakai jaringan indihome bertahun-tahun kayaknya akan urus. i love you hijau, lebih baik makan bayam brokoli katuk, daripada makan wortel boong mulu katanya bikin mata minus jadi sembuh 🫢",5,1,aplikasi baik suka oren alias shopee layan kayak jaring dinasa alias cepet kayak shopee pakai jaring indihome bertahuntahun kayak urus i love you hijau makan bayam brokoli katuk makan wortel boong mulu bikin mata minus sembuh
611,masuk menu setting trus menu daftar payment pake cc udah kena admin tp cc nya blm terdaftar. tlg perbaiki sistem nya,2,0,masuk menu setting trus menu daftar payment pake cc udah kena admin tp cc nya blm daftar tlg baik sistem nya
612,"pesanan dibatalkan sistem,,stelah chat cs katanya kesamaan identitas.. jd, kalo hape second entah beli dikasi orang tp pernah instal app tokopedia pesanan dibatalkan alasannya kesamaan identitas..lawak",1,0,pesan batal sistemstelah chat cs sama identitas jd kalo hape second beli kasi orang tp instal aplikasi tokopedia pesan batal alas sama identitaslawak
613,"sering update, sekarang jadi kurang bagus. terus expedisi pengiriman makin lambat, gak sebelum-sebelumnya",1,0,update bagus expedisi kirim lambat gak sebelumsebelumnya
614,"update april 23, akun affiliate dibekukan penjelasan rinci alasan masalah internal. padahal aku nipu. aku share link pembelian kantor pusat trus kantor aku beli barang buat kantor cabangnya kantor gw. malah dikira nipu.. makasih tokped 🙏. *edited :balasan hanya menipu.. sudah lapor pusat bantuan tetap diberitahukan akun affiliate dibekukan.",4,1,update april akun affiliate beku jelas rinci alas internal nipu share link beli kantor pusat trus kantor beli barang kantor cabang kantor nipu makasih tokped edited balas tipu lapor pusat bantu diberitahukan akun affiliate beku
615,"duh pertama kali transaksi tokped buruk bangettttttt! marketplace dgn pelayanan terburuk. dibatalin sepihak dgn tiba2 udh dibyr, layanan customer service hps aja kalau pelayanan lemot bgt, tdk respon samsek. kecewa bgt!",1,0,duh kali transaksi tokped buruk bangettttttt marketplace dgn layan buruk dibatalin dgn udh dibyr layan customer service hps aja layan lot bgt respon samsek kecewa bgt
616,"dong lebih terjaga keamanan nya pinjamn kredit pintar, sy merasa teror terus kata2 nya sangat kasar padahal sy melakukan pelunasan.",4,1,jaga aman nya pinjamn kredit pintar sy teror nya kasar sy lunas
617,"mau belanja butuh padahal, eh masuk menu pembayaran sampe 1 jam masuk2, katanya gede eror terus culun",1,0,belanja butuh eh masuk menu bayar sampe jam masuk gede eror culun
618,"sistem paylater terhubung gopay malah gabisa pakai alasan ""limit paylater mencukupi"", padahal limit saya punya udah sampe 2jt+",2,0,sistem paylater hubung gopay gabisa pakai alas limit paylater cukup limit udah sampe jt
619,"percuma dapet promo kalo ""pelanggaran promo syarat ketentuan blablablablabal"".sia² topup jadinya.niat belanja malah bikin kecewa pengguna baru",1,0,dapet promo kalo langgar promo syarat tentu blablablablabalsia topup jadinyaniat belanja bikin kecewa guna
620,"ok, udah gratis ongkir nya apk lancar, semoga lebih banyak voucher yg menarik biar gak kalah sama yg sebelah",5,1,ok udah gratis ongkir nya aplikasi lancar moga voucher tarik biar gak kalah belah
621,"tambah fitur penilaian pengirim (kurir) sediakan kolom khusus penilaian kurir. jangan kurir bermasalah, pedagang kena imbas. lebih baik kritik saran disini pengguna pun baca. nuhun",5,1,fitur nilai kirim kurir sedia kolom khusus nilai kurir kurir masalah dagang kena imbas kritik saran guna baca nuhun
622,"sangat senang menggunakan tokopedia. tapi, saran tambahkan fitur pelunasan cicilan cepat. contoh : "" punya cicilan 1 tahun tokopedia. bayar cicilan 6 bulan. sisa 6 bulannya ingin melunaskannya langsung."" terima kasih.",5,1,senang tokopedia saran tambah fitur lunas cicil cepat contoh cicil tokopedia bayar cicil sisa bulan lunas langsung terima kasih
623,"sekarang sy kasih bintang 1 nya 5, sekarang banyak penjual kasih harga diluar haikal terus dicoret biar keliatan murah diskon 90% padahal sama aja, bahkan lebih mahal..please tokopedia razia seller yg kek gitu, mau official bukan sama aja diluar nurul",1,0,sy kasih bintang nya jual kasih harga luar haikal coret biar liat murah diskon aja mahalplease tokopedia razia seller kek gitu official aja luar nurul
624,"semenjak fitur kurir rekomendasi malah bikin paket terlempar-lempar, sebeumnya sicepat tbtb takeover lion parcel, waktunya jadi lama, sering ngendep gudang lama sblm keluar",1,0,semenjak fitur kurir rekomendasi bikin paket terlemparlempar sebeumnya sicepat tbtb takeover lion parcel ngendep gudang sblm
625,"gak guna, tiap belanja selalu dibatalkan otomatis.. percuma ngasih promoan klo gak dipake. milih barang jg pke waktu kali. buang2 waktu aja..",1,0,gak belanja batal otomatis ngasih promoan klo gak dipake milih barang jg pke kali buang aja
626,"sudah menjadi member gold, 1x transaksi sudah member platinum. selesaikan transaksi 1x tersebut. saya tetap member gold malah 132x untuk mencapai member platinum.",1,0,member gold x transaksi member platinum selesai transaksi x member gold x capai member platinum
627,"aplikasi nipu, diskon pakai transaksi batal terus dasar raja gimick auto uninstall aplikaso bermutu, niay tidak niat ngasih diskon. orang niat belanja malah di tuduh indikasi transaksi fiktif hahaha lucu lawak dasar",1,0,aplikasi nipu diskon pakai transaksi batal dasar raja gimick auto uninstall aplikaso mutu niay niat ngasih diskon orang niat belanja tuduh indikasi transaksi fiktif hahaha lucu lawak dasar
628,transaksi langsung batalkan sistem???kalau memang melanggar ketentuan promo kan dari awal jangan lanjutkan proses pembayaran !!!!!!,1,0,transaksi langsung batal sistemkalau langgar tentu promo lanjut proses bayar
629,knp mau masukin belanja keranjang minta ferifikasi trs ...ribet banget sih... pdhl udah masuk aplikasi pakai google....minta nmr tlpn...udah set alamat pengiriman..waduh kok gini... ribet mau belanja...,2,0,masukin belanja keranjang ferifikasi trs ribet banget sih pdhl udah masuk aplikasi pakai googleminta nmr tlpnudah set alamat pengirimanwaduh gin ribet belanja
630,"dapat voucher potongan belanja. setiap dapat, voucher bisa dipakai. selalu dibilang menyalahi snk. snk alamat berbeda. lah kalo suami sama sama pengguna tokped dan memang tinggal 1 rumah. masa iya tiba2 tokped membatalkan otomatis dikarenakan alamatnya sama. namanya suami istri alamatnya sama. masa harus titip tetangga ? bukankah kita diminta rekomendasikan keluarga. kadang malah 1 keluarga isi 10 orang alamatnya sama semua. ngadi2 ih",1,0,voucher potong belanja voucher pakai bilang salah snk snk alamat beda kalo suami guna tokped tinggal rumah iya tokped batal otomatis alamat nama suami istri alamat titip tetangga rekomendasi keluarga kadang keluarga isi orang alamat ngadi ih
631,toko pedia bisa mengatasi masalah pembatalan antar sepihak karna saya melakukan pembatalan karna salah alamat penjual mau membatalkan lapor kepihak toko pedia ternyata ada bantuan kebijakan batalkan langsung chat penjual kecewa toko pedia,1,0,toko dia atas batal karna batal karna salah alamat jual batal lapor pihak toko dia bantu bijak batal langsung chat jual kecewa toko dia
632,aplikasi keren karya anak bangsa. saran tambahkan fitur pembeli memilih layanan expedisi hapus fitur kurang penting.,4,1,aplikasi keren karya anak bangsa saran tambah fitur beli pilih layan expedisi hapus fitur
633,"hapus aja expedisi anter aja , kalau engga ilang barangnya ,pengirimanya lambat , ati"" lo bakal kesalip e comers kalau masalah pengiriman gratis ongkirnya parah gini , lebih lambat dri beli barang china",1,0,hapus aja expedisi anter aja engga ilang barang pengirimanya lambat ati lo salip e comers kirim gratis ongkirnya parah gin lambat dri beli barang china
634,"belanja 20rb gratis ongkirnya g' pernah berlaku lagi. 😏 atas 50rb.. kalu shoppe ttp gratis ongkirnya walaupun belaja di bawah 50rb. biar ada ttp kenak ongkir, promonya g' konsisten 😏😏",1,0,belanja rb gratis ongkirnya g laku rb kalu shoppe ttp gratis ongkirnya baja rb biar ttp nak ongkir promonya g konsisten
635,"terpaksa belanja kebutuhan toko d toped lg, sebener nya males, kalo apa2 trus komplain, admin nya terkesan selalu memihak penjual, padahal nya marketplace untuk melindungi pembeli dr nya penipuan.",1,0,paksa belanja butuh toko d toped lg sebener nya males kalo trus komplain admin nya kes jual nya marketplace lindung beli nya tipu
636,"pengiriman sangat sangat lambat , surabaya malang biasanya cuma sehari pengiriman sampe seminggu parah banget sih ,ga lagi belanja disini buang"" waktu",1,0,kirim lambat surabaya malang hari kirim sampe minggu parah banget sih belanja buang
637,bisa instal. awalnya apk bisa buka suruh update pas update bisa. akhirnya saya hapus. di hapus di instal kenapa bisa?,5,1,instal aplikasi buka suruh update pas update hapus hapus instal
638,"barang nyampenya lama, padahal bukan gratis ongkir.. lazada gratis ongkir malah lebih cepet datang barangnya, status pengiriman malas update... mau komplain chat cs baru dibalas 2 jam... tokped aplikasi paling gue suka.. sekarang paling gue benci.. downgrade banget kualitas keseluruhannya...",1,0,barang nyampenya gratis ongkir lazada gratis ongkir cepet barang status kirim malas update komplain chat cs balas jam tokped aplikasi gue suka gue benci downgrade banget kualitas
639,"apk nya jelas, udah pesen lewat gopay tp malah dibatalkan padahal udh bayar udh struknya, aneh bgt, uang ke buang jdny, worth it, bintang 1.",1,0,aplikasi nya udah sen gopay tp batal udh bayar udh struknya aneh bgt uang buang jdny worth it bintang
640,jarang belanja pedia sulit voucher free ongkir. ongkirnya lumayan. seperti aplikasi,1,0,jarang belanja dia sulit voucher free ongkir ongkirnya lumayan aplikasi
641,"mantappp...cuma skrg pengiriman nya lama spti dulu, skrg dri estimasi tgl dtng paling lambat suka molor sampe 2 - 3 hari,klo bikin expedisi sndiri kya apk sblah 2 hari nyampe trs knpa sih skrg klo mau ngasih ulasan mesti nunggu download dulu fitur...kelamaan",2,0,mantapppcuma skrg kirim nya spti skrg dri estimasi tanggal dtng lambat suka molor sampe hariklo bikin expedisi sndiri kya aplikasi sblah nyampe trs knpa sih skrg klo ngasih ulas mesti nunggu download fiturkelamaan
642,"parah banget,ngasih promo tp gak niat,dibatalkan sistem.. padahal jelas2 satu hp satu akun,kalo gitu ganti aja s&knya satu keluarga satu alamat cuma pakai promo satu kali",1,0,parah bangetngasih promo tp gak niatdibatalkan sistem hp akunkalo gitu ganti aja sknya keluarga alamat pakai promo kali
643,"tampilan bagus, gampang, lemotnya. trus iklan terselubung yg njebak. uninstall",1,0,tampil bagus gampang lot trus iklan selubung njebak uninstall
644,bagaimana dng tokopedia rating menurun top up ovo melalui tokped transaksi sukses bukti tf ada. saldo ovo bertambah. dana nominal gk seberapa 250k itu saya sangat besar ada penyelesaian entah balik dana refund. skg masalah digantung chat admin pemeriksaan terus hadeh,1,0,dng tokopedia rating turun top up ovo tokped transaksi sukses bukti tf saldo ovo tambah dana nominal gk k selesai dana refund skg gantung chat admin periksa hadeh
645,"aplikasi baru untuk lihat detail pesanan,sama mengulas kok loading mulu min,ujung2nya blank putih.... waktu pake aplikasi lama loh, perbaiki donk",1,0,aplikasi lihat detail pesanansama ulas loading mulu minujungnya blank putih pake aplikasi loh baik donk
646,"halaman pilih metode pembayaran gak nampil, kayak ngeloading gt gk muncul2 pilihannya. jd gk belanja. kasih solusi.",4,1,halaman pilih metode bayar gak nampil kayak ngeloading gt gk muncul pilih jd gk belanja kasih solusi
647,"proses klaim barang hilang terlalu lama, 1 bulan lebih ada tindak lanjut pihak tokopedia. aplikator paling bobrok pernah gunakan 👎🔥",1,0,proses klaim barang hilang tindak tokopedia aplikator bobrok
648,"dibodohi aplikasi, diskon pengguna baru , dipake malah dicancel sistem, uang yg trlanjur dibayar masuk aplikasi dipake transaksi diskonnya ilang..... aplikasi curang.",1,0,bodoh aplikasi diskon guna dipake dicancel sistem uang trlanjur bayar masuk aplikasi dipake transaksi diskon ilang aplikasi curang
649,promo bebas ongkir kurir rekomendasi. ok. siap tunggu paket yang akan tujuan sesuai estimasi waktu pengiriman. estimasi 2-3 hari? paling baru nyampe seminggu.,2,0,promo bebas ongkir kurir rekomendasi ok tunggu paket tuju sesuai estimasi kirim estimasi nyampe minggu
650,pembayaran awalnya dicicil tersedia berbagai jenis metode pembayaran sekarang jadi kebanyakan pakai gopay 😑 kalo ndak suka pakai gopay masak di paksa. gak bukti toped ndak di ss,5,1,bayar cicil sedia jenis metode bayar banyak pakai gopay kalo ndak suka pakai gopay masak paksa gak bukti toped ndak ss
651,"update lemottt banget lebih lemot toko orange , lebih bagus yg dulu aplikasi nya , yg sekarang hapus whitelist/ favorit barang balik ke awal atas jadi pegel schroll keatasnya , balikin aplikasi nya ah",2,0,update lemottt banget lot toko orange bagus aplikasi nya hapus whitelist favorit barang gel schroll atas balikin aplikasi nya ah
652,berjualan tokopedia dan tepu pembeli. tokopedia malah membela si penipu sudah merugikan sebagai penjual. barang sudah ambil tidak tindakan tegas dari pihak tokopedia user penipu berkeliaran tokopedia. sungguh sangat kecewa. harus menunggu 13 hari sejak pesanan kepada penipu kejelasan jelas.,1,0,jual tokopedia tepu beli tokopedia bela tipu rugi jual barang ambil tindak tokopedia user tipu liar tokopedia sungguh kecewa tunggu pesan tipu jelas
653,"mau komplain barang mati. tetapi dipersulit sama penjual, pihak tokopedia tdk memberikan solusi komplain auto cancel.",1,0,komplain barang mati sulit jual tokopedia solusi komplain auto cancel
654,"udah seminggu gak dikirim2 sama kurir rekomend nya, udah ajuin komplain malah balesan kurirnya tokopedia care alamatnya ditemukan minta masukan alamat ulang, kalau gak dimasukan alamat dgn batas waktu yg ditentukan uang di teruskan penjual walaupun barang gak nyampe hahaha yg korban siapa jadinya nih, terpaksa masukan alamat ulang padahal alamat sangat jelas! mau konsultasi pihak tokopedianya sulit gk punya nomer cs, ke tokped care yg gak jelas,",1,0,udah minggu gak kirim kurir rekomend nya udah ajuin komplain balesan kurir tokopedia care alamat temu masuk alamat ulang gak masuk alamat dgn batas tentu uang terus jual barang gak nyampe hahaha korban nih paksa masuk alamat ulang alamat konsultasi tokopedianya sulit gk nomer cs tokped care gak
655,"dikasih kolom ulasan kurir ekspedisi, biar kesalahan pengiriman ekspedisi dilimpahkan semua seller. terima kasih.",4,1,kasih kolom ulas kurir ekspedisi biar salah kirim ekspedisi limpah seller terima kasih
656,payah padahal update mengembangkan usaha untuk peminjaman modal selalu bisa. selalu suruh update. padahal saya update. kalo gak jangan php.,1,0,payah update kembang usaha pinjam modal suruh update update kalo gak php
657,"mendingan hapus tuh kurir rekomendasi ,pelanggan pengen cepet nyampe,,ini malah ngadain kuiri rekomendasi yg mana ribet lama pengeiriman nya,,haduuh udah bagus bagus sistem nya kayak dulu,malah adain kurir rekomendasi,parah ganti bintang 1 aja deh",1,0,mending hapus tuh kurir rekomendasi langgan ken cepet nyampeini ngadain kuir rekomendasi ribet pengeiriman nyahaduuh udah bagus bagus sistem nya kayak dulumalah adain kurir rekomendasiparah ganti bintang aja deh
658,pengiriman sesuai sama jadwal ada jadi rugi dah bayar mahal mahal buat datang besok malah udah tiga hari jaga datang datang. lagi deh belanja aplikasi,1,0,kirim sesuai jadwal rugi dah bayar mahal mahal besok udah jaga deh belanja aplikasi
659,"kecewa berat lg dgn tokopedi karna kurir berubah otomatis cekout..contohnya sekarang yg alami kali milih jenih pengiriman selalu 2 pilihan gratis ongkir, selalu pilih estimasi yg tercepat tp cekout langsung berubah jd estimasi yg terlama..",2,0,kecewa berat lg dgn tokopedi karna kurir ubah otomatis cekoutcontohnya alami kali milih jenih kirim pilih gratis ongkir pilih estimasi cepat tp cekout langsung ubah jd estimasi lama
660,"promo ongkir pilihan cargo otomatis sistem,sekarang pengiriman sangat lama.. perubahan promo batas nominal pembelian. seminggu ordernya 10x, saya lebih beralih aplikasi sebelah pengeriman sangat cepat promo melimpah.",2,0,promo ongkir pilih cargo otomatis sistemsekarang kirim ubah promo batas nominal beli minggu order x alih aplikasi belah rim cepat promo limpah
661,"dibuat penilainan tuk expedisi nya terutama sicepat anteraja yg kirimanan yg selalu terlambat, kasian seller yg gercep ngirim paket tp dr pihak kurir expedisinya lambat bangeeeeeeet mana update status pengirimannya selalu terlambat akhirnya seller dpt bintang satu karna pengiriman yg super lambat coba gratis ongkirnya pake kurir expedisi selain sicepat anteraja lebih banyak yg pake toped klah jauh sm shopee, mana codnya cuma dipulau jawa aja rasissss",1,0,penilainan tuk expedisi nya sicepat anteraja kirimanan lambat kasi seller gercep ngirim paket tp kurir expedisinya lambat bangeeeeeeet update status kirim lambat seller dpt bintang karna kirim super lambat coba gratis ongkirnya pake kurir expedisi sicepat anteraja pake toped klah sm shopee codnya pulau jawa aja rasissss
662,"dpt potongan promo. barangnya retur, promonya gk dikasih kepembeli. dikira akal""an kali ya. pdhl sini yg kena brg palsu jd diretur. yg bkin kesel bea balik barangnya pembeli yg bayar, biaya adminya disikat pula. parah tokped besok lg potogan males order lg",1,0,dpt potong promo barang retur promonya gk kasih bel akal kali ya pdhl kena brg palsu jd retur bkin kesel bea barang beli bayar biaya adminya sikat parah tokped besok lg potogan males order lg
663,"makin kesini aplikasinya makin berat..wkwkwkwk..ui gak ush keren2 yg penting simpel,menarik,enteng. biar gak emosi pas selancar.payah.",1,0,kesini aplikasi beratwkwkwkwkui gak ush keren simpelmenarikenteng biar gak emosi pas selancarpayah
664,aplikasi gak kompeten.. kualitas parah... pengiriman lammmaaaa... pesanan terakhir ini.. makin mantap pindah orange.. kurirnya mantap...,1,0,aplikasi gak kompeten kualitas parah kirim lammmaaaa pesan mantap pindah orange kurir mantap
665,"alhamdulliah cs cepat tanggap. walaupun sempet kendala kurir rekomendasi tokopedia, bisa ditangani sicepat langsung ganti jne",5,1,alhamdulliah cs cepat tanggap sempet kendala kurir rekomendasi tokopedia tangan sicepat langsung ganti jne
666,"mau nanya akun tokped bermasalah apa gimana, kok setiap kali mau pakek vocher tokped, muncul tulisan'kamu melanggar syarat ketentuan berlaku mengikuti promo! "" kok kayak gitu sih, emang akun pernah ngapain kok pakek vocher, padahal ini akun baru eh udah bermasalah, konsultasi tokopedia care, yg ditanya apa jawab apa heeeee, notice ulasan saya, kalo memang akun ada masalah blokir aja gunaaa, pelayanan nolllllll kecewaaaa",1,0,nanya akun tokped masalah gimana kali pakek vocher tokped muncul tulisankamu langgar syarat tentu laku ikut promo kayak gitu sih emang akun ngapain pakek vocher akun eh udah masalah konsultasi tokopedia care heeeee notice ulas kalo akun blokir aja gunaaa layan nolllllll kecewaaaa
667,terima kasih tokped karna sangat membantu sayah belanja online.lebih tingkatkan semua pasilitasnya biar lebih nyaman.👍,5,1,terima kasih tokped karna bantu sayah belanja onlinelebih tingkat pasilitasnya biar nyaman
668,paket nyangkut lama sekali padahal statusnya sdh sidakarya yg jaraknya 2km rumah kok 3 hari sampai22 siapa yg error..gimana mau sukses tokopedia klo masalah pengiriman tidak becus...mengecewakan,1,0,paket nyangkut status sidakarya jarak km rumah errorgimana sukses tokopedia klo kirim becusmengecewakan
669,update ngebug filter harga terendah malah menghilangkan sebagian produk itu sering ngefreeze aplikasi gak stabil,1,0,update ngebug filter harga rendah hilang produk ngefreeze aplikasi gak stabil
670,"jangan pernah pakai kurir rekomendasi tokopedia jelek parah !!! perusahaan besar rekomendasi kurir jelek bangat !! jelek pengiriman nya lama bangat, makin tunggu makin lama, kalau complain disuruh tunggu 4hari lagi. alasan alamat lengkap suruh update lagi.!! basi banget alasan nya. padahal produk tertera alamat lengkap gitu. bukan sekali 2 kali belanja online lo !!!! parah.",1,0,pakai kurir rekomendasi tokopedia jelek parah usaha rekomendasi kurir jelek bangat jelek kirim nya bangat tunggu complain suruh tunggu alas alamat lengkap suruh update basi banget alas nya produk tera alamat lengkap gitu kali belanja online lo parah
671,"lebih prioritaskan untuk ekspedisinya si cepat express paket cod mudah return, enakan pake antaraja, kalo paket cod luar jawa return payah.",1,0,prioritas ekspedisi cepat express paket cod mudah return enak pake antaraja kalo paket cod jawa return payah
672,"sekarang kalau checkout kadang kalo pake promo suka dibatalkan sistem, padahal gua rasa udah ikutin tatacara nya. semoga kedepannya lebih perbaiki lagi.",1,0,checkout kadang kalo pake promo suka batal sistem gua udah ikutin tatacara nya moga depan baik
673,sangat membantu membeli pelatihan.. sangat membantu menambah ilmu.. terimaksih tokopedia sukses selalu..,5,1,bantu beli latih bantu tambah ilmu terimaksih tokopedia sukses
674,"pikir 2023 makin baik, ternyata sama aja. barang telat kirim, komitmen tiba ubah seenaknya. minta cancel gak bisa. cs lemot yang dulu..gak berubah.",1,0,pikir aja barang telat kirim komitmen ubah cancel gak cs lot dulugak ubah
675,zonk. aplikasi nya yang pernah transaksi token listrik transaksi pertama menggunakan promo yg (katanya pernah dipakai).biaya penangganan 1000 biaya jasa tapi pelayanan zonk . cashback yg jarang seringnya cashback masuk transaksi selesai (ngapain bilang ada cashback kalo ternyata zonk). harusnya bisa ada review jasa ekspedisi (bukan cuma toko dan barang) . buruk sekali berkembang malah mundur mutunya,1,0,zonk aplikasi nya transaksi token listrik transaksi promo dipakaibiaya penangganan biaya jasa layan zonk cashback jarang cashback masuk transaksi selesai ngapain bilang cashback kalo zonk review jasa ekspedisi toko barang buruk kembang mundur mutu
676,"harga barang =1.458.800 biaya layanan =21.890 biaya lain"" =461.990 total yg dibayar =1.942.680 parah nih aplikasi mau cari untung sana sini 🤦🤦.. semenjak kerjasama ama gojek jdi gini aplikasi biaya lain"" sampe ampir stengah jt tuh biaya apaan, dikira aku bodoh kali drpd aku rugi mnding uninstal aja lah,toh banyak marketplace yg laen.. bt yg nya awas hti"" kejebak sama aplikasi.",1,0,harga barang biaya layan biaya total bayar parah nih aplikasi cari untung semenjak kerjasama ama gojek jdi gin aplikasi biaya sampe ampir stengah jt tuh biaya bodoh kali drpd rugi mnding uninstal aja lahtoh marketplace laen bt nya awas hti jebak aplikasi
677,pihak tokopedia kalo tiap pihak tiga/ekspedisi kasih ruang tersendiri. memberikan poin2 tertentu pihak ekspedisi selaku kurir. spt contoh memberikan ruang berdiskusi/chat langsung ada permasalah pengiriman. memberikan penilaian/rating ulasan usai pengiriman selesai. menjadi pertimbangan kedepan nya para pengguna tokped yg hendak memilih kurir. rasa dgn cara spt kinerjanya ekspedisi akan lebih baik.,4,1,tokopedia kalo tigaekspedisi kasih ruang sendiri poin ekspedisi kurir spt contoh ruang berdiskusichat langsung masa kirim penilaianrating ulas kirim selesai timbang depan nya guna tokped pilih kurir dgn spt kerja ekspedisi
678,"sekarang pembayaran cod jadi bisa padahal penjualnya tersedia pilihan cod. kita pilih pembayaran, pilihan cod ada",1,0,bayar cod jual sedia pilih cod pilih bayar pilih cod
679,"baru beberapa hari telat bayar gopay laternya n itupun baru pertama kalinya jg telat malah langsung dibekukan limitnya padahal dendanya ku bayar jg, udah kalau lu seenak²nya kedepannya aku bisa jg seenak².",1,0,telat bayar gopay laternya n itu kali jg telat langsung beku limit denda ku bayar jg udah lu enak nya depan jg enak
